label,COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,TIME_STAMP_s,TIME_STAMP_ms,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
off_to_on,-3.56979817667,-4.85098300825,-0.537820993329,-2.3592318859,-4.3042373946,-8.26189855047,-12.3328616991,-11.8079585799,-1.61873104446,-2.98240589082,-53.9411768445,-9.70934498993,-9.29853126649,51.574343845
off_to_on,-10.6853318726,-8.675880589,-1.13330729192,-1.91509867689,-11.3844277895,-19.7970608174,-28.3125691357,-25.956872669,-1.18780737162,-5.49377797166,-64.9066449705,-22.1911921415,-19.5596701127,55.6716003476
off_to_on,-16.9563228759,-11.7975989237,-1.71923893092,-1.33617790879,-17.5312412786,-29.6276429271,-41.9698853164,-37.9855475997,-0.716947341558,-7.65232875886,-70.1964710596,-32.8764228184,-28.2897791144,59.3930039534
off_to_on,-21.8397362918,-13.9610942138,-2.23195573736,-0.650530778655,-22.2051832972,-36.8947720645,-52.1709532603,-46.8073924052,-0.222264537606,-9.26527050164,-68.772713733,-40.9072028136,-34.7558003663,61.7326963578
off_to_on,-24.9117140661,-14.9952279901,-2.61191469162,0.101141267551,-24.9935168234,-40.9771005387,-58.0805950165,-51.6169846924,0.27967778345,-10.1808749857,-60.2471767284,-45.6522055032,-38.4180464654,61.2970247512
off_to_on,-25.9101411762,-14.8281570209,-2.80973506141,0.868764057857,-25.6526950894,-41.5527536062,-59.2424918085,-51.9757669646,0.77201124323,-10.3041286805,-44.9774955626,-46.7654162782,-38.9833403386,56.5243703985
off_to_on,-24.7617605465,-13.4932920749,-2.79118131105,1.59759169509,-24.1347614072,-38.6306812235,-55.6236512278,-47.8622347393,1.23774054823,-9.60747491512,-24.0839054541,-44.2184066676,-36.4347944467,45.9806151238
off_to_on,-21.5906926066,-11.1252930269,-2.54063442526,2.23378826972,-20.5945208551,-32.5479913613,-47.6182410733,-39.6803102855,1.66003112331,-8.13536440901,0.620946442304,-38.3025248642,-31.0347579109,28.6855128279
off_to_on,-16.7071621124,-7.94656781905,-2.06277720916,2.73019028051,-15.3762844561,-23.9335846822,-36.0099933564,-28.2240068265,2.02265869484,-6.00193732493,26.7867875316,-29.6004776606,-23.300238421,4.41589377371
off_to_on,-10.5773507564,-4.24568110192,-1.38240622724,3.05149800104,-8.98116739503,-13.6421049259,-21.8966338989,-14.6012247549,2.31063766445,-3.38185606229,51.7524261487,-18.929907596,-13.9530084986,-26.0694915672
off_to_on,-3.77734290035,-0.349859944236,-0.542461454226,3.17819771659,-2.01804672344,-2.66544313639,-6.5837219874,-0.12405260516,2.51100326818,-0.49502489827,72.8223101613,-7.26446488762,-3.8493130383,-60.9309466337
off_to_on,3.06411865583,3.40566722636,0.39948252301,3.10867068896,4.8568900335,7.96857700683,8.54152793951,13.8232479795,2.61368185918,2.41340763315,87.5636269949,4.3597760399,6.10369541759,-97.3062049216
off_to_on,9.32810056718,6.70849623312,1.37590429449,2.85917902159,11.0057578638,17.2994138317,22.1437661744,25.9247589805,2.61235142798,5.09583895748,94.0905447492,14.9431580564,15.0362060228,-131.535797393
off_to_on,14.4666012145,9.29707155252,2.31477001864,2.46170141614,15.8728530127,24.5279416971,33.0668995119,35.0669675301,2.50517663869,7.32553426984,91.3019243092,23.616571727,22.1995527152,-159.539938456
off_to_on,18.0558754958,10.9832716389,3.14525181204,1.95988368452,19.040005746,29.0916812565,40.4424931007,40.4519211202,2.29530290916,8.91811678865,79.0426060078,29.7213789584,27.0368835964,-177.306994553
off_to_on,19.8363407407,11.6674970583,3.80327573554,1.40362841127,20.2674723454,30.7135291143,43.7682718068,41.6771494987,1.99101321975,9.74901219939,58.1659238364,32.8671101686,29.2333982158,-181.433479367
off_to_on,19.734897283,11.3449719736,4.23648460302,0.843037970922,19.5159560657,29.419415731,42.9489051701,38.7735529739,1.60548718207,9.76502243412,30.4856778153,32.961242317,28.7410420671,-169.643004746
off_to_on,17.867416489,10.1028477528,4.40826390728,0.322517300623,16.9473763927,25.5237906755,38.2951766767,32.1970067911,1.1561494945,8.98879639226,-1.38175389712,30.2082989469,25.7752966403,-141.208978563
off_to_on,14.5213189181,8.1085978016,4.30055813272,-0.124176851709,12.9043184238,19.5853515221,30.4819671962,22.7745027149,0.66364733028,7.51569995218,-34.2715918446,25.0787423475,20.784712275,-97.2139872077
off_to_on,10.1203426851,5.59102807172,3.91529347302,-0.477283452226,7.87043238009,12.338603175,20.469769278,11.6106740612,0.150545600462,5.50338680662,-64.7957674917,18.2513065222,14.3967677568,-40.5970898737
off_to_on,5.1755423264,2.81591941681,3.27431707726,-0.732347606909,2.41615400673,4.60931318023,9.39824119294,-0.0350402901205,-0.360132153681,3.15514872162,-89.7044115669,10.5352056896,7.34617960213,24.0334655286
off_to_on,0.228043246257,0.0588027642662,2.41785942369,-0.899344977659,-2.86425900353,-2.77654275617,-1.53679513497,-10.887049293,-0.846367352173,0.698793015536,-106.243735957,2.78074502569,0.393643138513,90.8137148542
off_to_on,-4.21006069964,-2.42239674099,1.40162296956,-0.999778353063,-7.41741844934,-9.08031727932,-11.2098192204,-19.7927523255,-1.288462784,-1.63671891183,-112.469468491,-4.21196950716,-5.75604004534,153.223959007
